id,bbox_n_yolo
ec57c4db-979b-4c76-9ac1-ba07c5a5d781,"[[0.276562, 0.467187, 0.359375, 0.79375], [0.713281, 0.49375, 0.345313, 0.859375]]"
ec5e3484-2fab-4fdf-a264-58b1d001d0e1,"[[0.254688, 0.609375, 0.421875, 0.71875], [0.728906, 0.596094, 0.442188, 0.717187]]"
ec6224ca-82dd-4368-8300-936f333557ab,"[[0.369531, 0.442188, 0.285938, 0.7375], [0.717187, 0.448437, 0.290625, 0.725]]"
ec69eb2a-8d24-406c-8b20-6b2528af149d,"[[0.26875, 0.471875, 0.4, 0.753125], [0.730469, 0.48125, 0.385937, 0.75]]"
ec755d65-c3e4-427f-b7fc-7a596cf8fbb2,"[[0.390625, 0.423438, 0.3, 0.4875], [0.745313, 0.439844, 0.290625, 0.551562]]"
ec811ac3-19ca-4a43-990b-4e4704a7b649,"[[0.29375, 0.542188, 0.33125, 0.84375], [0.675781, 0.521094, 0.304688, 0.835938]]"
ec8593ff-4f35-41d6-9d66-d7b7e06ce3ac,"[[0.375, 0.435156, 0.25, 0.629687], [0.695312, 0.450781, 0.265625, 0.667188]]"
eca3d939-5bb2-4fa1-a123-cc882f2e11c5,"[[0.257812, 0.509375, 0.415625, 0.684375], [0.739062, 0.523438, 0.409375, 0.74375]]"
eca73343-ef7f-4c09-9c6c-7b83cf8f9b63,"[[0.333594, 0.414062, 0.342187, 0.675], [0.703125, 0.428125, 0.30625, 0.659375]]"
eca7a1b4-5d3e-44f2-998d-7077d6032206,"[[0.372656, 0.485938, 0.248438, 0.621875], [0.734375, 0.445312, 0.35, 0.59375]]"
ecb7579a-e9c6-45ad-b414-be2a29b0c025,"[[0.245312, 0.485938, 0.40625, 0.640625], [0.69375, 0.458594, 0.3625, 0.698438]]"
ecb8a185-f83a-45bf-b799-e280a0dc8e6c,"[[0.227344, 0.4875, 0.404687, 0.671875], [0.696094, 0.496875, 0.376563, 0.690625]]"
ecb8b46a-0cef-48df-95ff-134abb012792,"[[0.313281, 0.40625, 0.323437, 0.553125], [0.68125, 0.401562, 0.30625, 0.575]]"
ecbadacf-7590-4e97-be69-a4ca9e7a7d38,"[[0.314844, 0.402344, 0.339062, 0.492188], [0.65625, 0.425781, 0.26875, 0.517188]]"
ecbe84f7-1283-4131-bea3-d8b380179c47,"[[0.296875, 0.489063, 0.33125, 0.71875], [0.697656, 0.5, 0.339062, 0.75625]]"
ecca50bd-8b93-4abd-82c4-76db7bc980dc,"[[0.429688, 0.560156, 0.3375, 0.701562], [0.804688, 0.591406, 0.315625, 0.726562]]"
eccfcc8f-ec02-4964-b205-c566667bc673,"[[0.3375, 0.3375, 0.31875, 0.534375], [0.707031, 0.365625, 0.273438, 0.584375]]"
ecd30355-da43-4539-af7f-5a54b12abeac,"[[0.276562, 0.447656, 0.403125, 0.664062], [0.760156, 0.452344, 0.464062, 0.689063]]"
ece14845-36ed-4e3b-809b-dff4bfd063fe,"[[0.357031, 0.465625, 0.332813, 0.628125], [0.736719, 0.458594, 0.310937, 0.707812]]"
ece3b4bd-20ed-4224-816c-1bc0f33301b4,"[[0.3, 0.440625, 0.4125, 0.696875], [0.754687, 0.4625, 0.40625, 0.715625]]"
ecf3f5d3-0441-47ca-863a-78bbf5c1cad9,"[[0.258594, 0.548438, 0.385937, 0.784375], [0.692969, 0.5625, 0.345313, 0.784375]]"
ecfdcc29-e54e-4565-ab0f-24d2c73df79e,"[[0.252344, 0.496875, 0.439063, 0.790625], [0.720313, 0.529687, 0.378125, 0.825]]"
ecfe3c96-fb4c-4e3c-b8aa-2594c971f5c6,"[[0.314063, 0.527344, 0.371875, 0.826562], [0.749219, 0.526563, 0.342187, 0.8875]]"
ecffe588-b272-4acf-84e9-08e47c9afd3f,"[[0.308594, 0.409375, 0.345313, 0.609375], [0.710156, 0.414062, 0.323437, 0.61875]]"
ed05604a-a4db-4899-bb97-4a92dd851182,"[[0.261719, 0.471875, 0.398438, 0.6625], [0.728906, 0.49375, 0.357812, 0.740625]]"
ed05ddfc-2a15-4eb6-ba32-876c4a4f1f60,"[[0.3375, 0.554688, 0.375, 0.728125], [0.751563, 0.567969, 0.321875, 0.801562]]"
ed200eaf-c96f-429f-a8cd-8a54abeae11b,"[[0.301563, 0.366406, 0.390625, 0.607812], [0.707812, 0.4, 0.321875, 0.665625]]"
ed202cf8-732b-42a0-a09d-d5070cf31bf0,"[[0.263281, 0.235156, 0.254688, 0.379688], [0.613281, 0.267188, 0.242188, 0.40625]]"
ed24d1d0-9286-401b-8524-069db2ff64b2,"[[0.296875, 0.378125, 0.31875, 0.540625], [0.685937, 0.38125, 0.321875, 0.55625]]"
ed369fe4-b5e2-4ac4-8bef-ac7f5e18042b,"[[0.31875, 0.426563, 0.24375, 0.61875], [0.651563, 0.403906, 0.309375, 0.604688]]"
ed4e9923-0544-4016-8e00-4d23763c5556,"[[0.28125, 0.498437, 0.3625, 0.6625], [0.683594, 0.530469, 0.326562, 0.729688]]"
ed4ece2f-96ca-4153-b165-79816f5a16f2,"[[0.25625, 0.527344, 0.3125, 0.745313], [0.673438, 0.542969, 0.346875, 0.801562]]"
ed5b8fd3-20e3-4b3d-8044-6332cd15c2dd,"[[0.253125, 0.510938, 0.34375, 0.721875], [0.689844, 0.5375, 0.348438, 0.784375]]"
ed62c4ba-939c-44d8-964e-4fa516930af9,"[[0.298438, 0.415625, 0.265625, 0.465625], [0.633594, 0.39375, 0.292187, 0.471875]]"
ed68c53c-3121-451a-bdac-abfa204e1b1b,"[[0.267188, 0.436719, 0.36875, 0.614062], [0.717187, 0.464844, 0.390625, 0.698438]]"
ed69e597-d0bc-46ff-8e7e-c37df59ca86d,"[[0.285156, 0.483594, 0.392188, 0.614062], [0.70625, 0.497656, 0.34375, 0.670312]]"
ed6d4b42-0789-4c10-9f79-606233052103,"[[0.258594, 0.482031, 0.407813, 0.701562], [0.714844, 0.53125, 0.351562, 0.784375]]"
ed78aad5-54e8-4853-aae8-dcb8f8dc9e79,"[[0.303906, 0.457813, 0.367188, 0.6625], [0.716406, 0.421094, 0.329688, 0.592187]]"
ed7d0798-c5f4-4c2d-a49e-a584652f731f,"[[0.321875, 0.474219, 0.33125, 0.620313], [0.677344, 0.464062, 0.301563, 0.621875]]"
ed7fe3b0-3398-4fef-98cc-8432c7b71348,"[[0.285938, 0.333594, 0.409375, 0.620313], [0.733594, 0.386719, 0.342187, 0.714063]]"
ed8b97b1-98f6-4ccb-b665-5b7027b302b3,"[[0.407813, 0.369531, 0.265625, 0.529687], [0.760938, 0.411719, 0.315625, 0.654687]]"
ed8d6ca7-48f0-4441-bc06-08ea2bb39eb7,"[[0.3125, 0.452344, 0.3125, 0.617188], [0.707812, 0.428125, 0.340625, 0.609375]]"
ed9b1f21-91e9-4acd-b798-d679fcd080f0,"[[0.310156, 0.492188, 0.357812, 0.7125], [0.728906, 0.503125, 0.339062, 0.7625]]"
ed9eb455-9856-42af-b719-a755f92da405,"[[0.303125, 0.457813, 0.36875, 0.725], [0.721094, 0.45, 0.348438, 0.759375]]"
edab568f-29b7-4f2b-8902-cb8b2d8891e1,"[[0.265625, 0.467187, 0.3375, 0.53125], [0.711719, 0.448437, 0.395313, 0.553125]]"
edab6621-2221-4ee0-9197-c9eeec201cfc,"[[0.266406, 0.439844, 0.385937, 0.698438], [0.742969, 0.429688, 0.417187, 0.725]]"
edbc1975-81dd-4296-90f6-708e3f67e81a,"[[0.272656, 0.370312, 0.389062, 0.55625], [0.729688, 0.390625, 0.390625, 0.634375]]"
edd31ca9-6d8a-427e-9342-ebc5ae9af212,"[[0.329688, 0.435156, 0.271875, 0.839063], [0.660937, 0.449219, 0.284375, 0.835938]]"
edddaa15-b11b-4123-a8fa-69dad5611450,"[[0.304688, 0.422656, 0.353125, 0.792188], [0.735938, 0.397656, 0.35, 0.751563]]"
ede3e8fc-97c6-44f6-84ed-ee91967d28c4,"[[0.330469, 0.410938, 0.273438, 0.65625], [0.675, 0.414062, 0.33125, 0.653125]]"
ede555a5-32c3-4f33-8fe4-aba2e9255be4,"[[0.3, 0.421094, 0.325, 0.601562], [0.689844, 0.429688, 0.351562, 0.61875]]"
edf791c3-ee21-4a97-b8d0-6d4b2053e640,"[[0.266406, 0.398438, 0.454688, 0.703125], [0.761719, 0.386719, 0.379688, 0.695312]]"
edff33a8-b569-43a1-83a0-9d2a0bd97cdf,"[[0.316406, 0.480469, 0.348438, 0.710938], [0.708594, 0.471094, 0.339062, 0.754687]]"
ee1afccd-73db-442f-8465-f85dee2db2fe,"[[0.26875, 0.522656, 0.3, 0.910937], [0.659375, 0.535937, 0.35, 0.90625]]"
ee1e76ad-01a5-4bc1-b649-c5c51dee880e,"[[0.280469, 0.513281, 0.354687, 0.832812], [0.696875, 0.503906, 0.35, 0.814063]]"
ee227329-3b37-45c7-85fb-67136ec17511,"[[0.296094, 0.540625, 0.364063, 0.759375], [0.717969, 0.530469, 0.354687, 0.782813]]"
ee2997f6-3fa5-468d-b710-5adacaa75753,"[[0.269531, 0.394531, 0.345313, 0.535937], [0.732812, 0.426563, 0.35625, 0.6]]"
ee2aa282-fcf7-4368-a66c-70fc51aedbab,"[[0.288281, 0.507812, 0.373437, 0.95625], [0.724219, 0.507031, 0.342187, 0.932813]]"
ee395417-f321-49f2-9247-6b9349f03587,"[[0.322656, 0.377344, 0.385937, 0.576562], [0.738281, 0.407813, 0.360938, 0.60625]]"
ee4288c1-fcff-4761-93e2-54d2e6fc771f,"[[0.300781, 0.405469, 0.317188, 0.604688], [0.728125, 0.425781, 0.39375, 0.660937]]"
ee4bf94c-e2eb-4ebf-9246-f5f611cd77d8,"[[0.254688, 0.457813, 0.359375, 0.71875], [0.691406, 0.485938, 0.332813, 0.775]]"
ee4e07ab-4605-47a5-895b-343a6e2308ce,"[[0.291406, 0.392969, 0.367188, 0.560937], [0.682813, 0.36875, 0.309375, 0.534375]]"
ee5691a5-997d-4ae7-bd94-d35c2347a69c,"[[0.25625, 0.545312, 0.41875, 0.74375], [0.741406, 0.564844, 0.398438, 0.757812]]"
ee5c23bc-9860-4482-897b-36d2950c74a5,"[[0.295312, 0.360938, 0.340625, 0.66875], [0.682813, 0.376563, 0.334375, 0.7125]]"
ee5ee553-5acf-4dcb-931a-5988fbb9a351,"[[0.276562, 0.534375, 0.353125, 0.76875], [0.672656, 0.526563, 0.314063, 0.796875]]"
ee7ca106-6c0e-44d8-a623-4ce748c335a1,"[[0.303906, 0.392969, 0.320312, 0.467187], [0.672656, 0.432812, 0.304688, 0.46875]]"
ee7e4b0e-72a1-47f9-a085-ca3e9b358d66,"[[0.25, 0.471875, 0.4, 0.78125], [0.698438, 0.495312, 0.3375, 0.79375]]"
ee9c1ee7-38c3-45f0-ac3b-5bdda1fc4223,"[[0.375, 0.35, 0.275, 0.478125], [0.69375, 0.363281, 0.2625, 0.517188]]"
ee9c6d5d-7176-4370-835d-a111e4d9c8da,"[[0.290625, 0.441406, 0.353125, 0.607812], [0.710938, 0.439844, 0.378125, 0.617188]]"
eea1c2f6-4bc0-433a-abc9-5f97cdc1b0ac,"[[0.310937, 0.365625, 0.378125, 0.53125], [0.764062, 0.363281, 0.378125, 0.526563]]"
eea5fa9b-b0d2-4ae1-8ac1-db63d0f5bf01,"[[0.25625, 0.440625, 0.3875, 0.696875], [0.720313, 0.442188, 0.4125, 0.66875]]"
eeabffdc-306a-46e2-b5b4-86dac89e1c4d,"[[0.304688, 0.515625, 0.346875, 0.81875], [0.683594, 0.510938, 0.307812, 0.825]]"
eeadce35-d9c1-417b-aeee-6c4151c08b18,"[[0.3125, 0.439063, 0.30625, 0.73125], [0.682031, 0.446094, 0.295312, 0.695312]]"
eeb032a7-7856-41c4-ad44-647d1b6eac96,"[[0.357031, 0.546094, 0.292187, 0.764062], [0.742188, 0.526563, 0.346875, 0.75]]"
eeb5c42b-5e05-496e-9662-23e745714d49,"[[0.322656, 0.521875, 0.345313, 0.759375], [0.701562, 0.563281, 0.278125, 0.826562]]"
eebb21ea-9ef6-4d92-b8e4-1abe19ba94f4,"[[0.259375, 0.39375, 0.36875, 0.628125], [0.732812, 0.39375, 0.421875, 0.640625]]"
eec0fbe0-3bbb-437f-84f8-b2d32a9f78c7,"[[0.265625, 0.416406, 0.415625, 0.520312], [0.727344, 0.405469, 0.354687, 0.510938]]"
eec8e710-926d-4a7e-9500-51ab5722a3a4,"[[0.328906, 0.38125, 0.351562, 0.678125], [0.746875, 0.389062, 0.38125, 0.6875]]"
eed03dcf-b398-47cc-a4e0-4344fd848ed0,"[[0.245312, 0.41875, 0.365625, 0.6875], [0.725781, 0.425781, 0.376563, 0.670312]]"
eed576af-a3e3-4e7c-9c62-8fdbb45e72f1,"[[0.286719, 0.409375, 0.301563, 0.509375], [0.667188, 0.417969, 0.309375, 0.504687]]"
eed68c08-5025-43bf-817d-55a05cd07a6a,"[[0.292969, 0.472656, 0.320312, 0.632812], [0.695312, 0.450781, 0.334375, 0.632812]]"
eed71346-f031-4439-afe1-a921e60bcd6e,"[[0.291406, 0.441406, 0.379688, 0.867188], [0.705469, 0.459375, 0.310937, 0.859375]]"
eee35b66-1cde-4324-acfb-757b330a7b5b,"[[0.257812, 0.385937, 0.403125, 0.64375], [0.766406, 0.355469, 0.420312, 0.610938]]"
ef1746b3-1320-431d-a021-6e40a543279a,"[[0.29375, 0.359375, 0.325, 0.509375], [0.679688, 0.40625, 0.321875, 0.584375]]"
ef180fa1-e605-49a5-8ebf-4ec330096488,"[[0.2375, 0.523438, 0.4375, 0.7625], [0.74375, 0.557031, 0.44375, 0.804688]]"
ef1853cd-5b23-44d6-b810-4c016358a246,"[[0.240625, 0.453125, 0.36875, 0.809375], [0.689063, 0.485938, 0.378125, 0.8375]]"
ef19e875-bf38-4da9-b3e9-21182d3de655,"[[0.289062, 0.507812, 0.390625, 0.7625], [0.71875, 0.501563, 0.321875, 0.7625]]"
ef2fc783-b9d7-4bbc-b0b3-f811daad5b56,"[[0.296875, 0.457813, 0.375, 0.625], [0.717969, 0.479687, 0.364063, 0.64375]]"
ef358d99-2e71-4472-b490-d869b53dbd9e,"[[0.25625, 0.451562, 0.3625, 0.60625], [0.670312, 0.495312, 0.346875, 0.68125]]"
ef3ed802-8380-49e9-92d8-7750e6a7fe82,"[[0.3, 0.410938, 0.3625, 0.525], [0.714844, 0.425781, 0.320312, 0.557813]]"
ef43783d-1395-4050-af17-8af3a9553153,"[[0.33125, 0.439063, 0.25625, 0.5125], [0.692969, 0.433594, 0.317188, 0.517188]]"
ef4469b0-6683-4384-b0e3-a5874eededf7,"[[0.2375, 0.4875, 0.375, 0.671875], [0.673438, 0.517188, 0.353125, 0.74375]]"
ef448138-3bf9-40ab-ba5f-0b5fbe90eb64,"[[0.299219, 0.420312, 0.357812, 0.81875], [0.728125, 0.469531, 0.325, 0.914062]]"
ef4c62dd-8abe-4c3b-b604-307a2f55f821,"[[0.297656, 0.471875, 0.345313, 0.721875], [0.721094, 0.458594, 0.354687, 0.757812]]"
ef5be15b-0204-4481-8894-9bdb29015051,"[[0.328125, 0.391406, 0.2875, 0.617188], [0.707031, 0.40625, 0.304688, 0.628125]]"
ef5e20e2-5a3c-4201-8541-7fa1f0d6b65c,"[[0.360156, 0.507812, 0.301563, 0.66875], [0.708594, 0.482812, 0.264062, 0.665625]]"
ef61bf9e-8aab-4f41-ab0e-6e060fe4ff0c,"[[0.240625, 0.446094, 0.415625, 0.689063], [0.729688, 0.507031, 0.3875, 0.714063]]"
ef69f3a7-6460-4030-be0c-c71e3ec49e88,"[[0.329688, 0.559375, 0.403125, 0.859375], [0.769531, 0.508594, 0.332813, 0.739062]]"
ef76af54-ff7a-483f-854f-3d8527e720ef,"[[0.239063, 0.396875, 0.409375, 0.596875], [0.728906, 0.405469, 0.404687, 0.582812]]"
ef7badd9-6de6-436c-ac89-d77e4cced196,"[[0.322656, 0.376563, 0.345313, 0.53125], [0.758594, 0.4, 0.370312, 0.565625]]"
ef7c0927-0502-4561-8c53-389edf299a03,"[[0.34375, 0.442188, 0.40625, 0.6625], [0.761719, 0.448437, 0.339062, 0.60625]]"
ef880a0d-386f-483b-b9c0-415b547959aa,"[[0.285156, 0.548438, 0.357812, 0.721875], [0.709375, 0.598437, 0.33125, 0.775]]"
ef8f8b4c-418d-4eff-964a-f4276e7a3011,"[[0.302344, 0.390625, 0.360938, 0.603125], [0.746875, 0.389062, 0.3875, 0.6125]]"
ef97b154-20bd-49be-b9b7-f7d2ddf3ec42,"[[0.275781, 0.425781, 0.335938, 0.604688], [0.66875, 0.43125, 0.3, 0.634375]]"
efaf2c2a-ea1b-4963-b431-16dcd36f9fa3,"[[0.3125, 0.43125, 0.359375, 0.696875], [0.732812, 0.473438, 0.30625, 0.8]]"
efd12382-2f22-4c1a-8a74-93c099b9c2f4,"[[0.270313, 0.49375, 0.434375, 0.6125], [0.732031, 0.509375, 0.385937, 0.69375]]"
efd664f2-0666-4422-9408-3ea22c3e2e34,"[[0.248438, 0.549219, 0.396875, 0.817187], [0.71875, 0.534375, 0.4125, 0.803125]]"
efec5041-2db4-4013-8dbb-3d4ef71f7323,"[[0.316406, 0.514062, 0.382812, 0.8125], [0.725, 0.476562, 0.325, 0.7625]]"
eff961ab-9e0a-4297-b4ef-c46617b86a2c,"[[0.30625, 0.490625, 0.3875, 0.703125], [0.736719, 0.501563, 0.307812, 0.778125]]"
f0123546-61c0-4c34-9488-36cbfc3c3937,"[[0.270313, 0.438281, 0.415625, 0.829688], [0.757031, 0.440625, 0.385937, 0.8125]]"
f01452c9-636e-47e9-b126-33be9892fdc5,"[[0.282813, 0.48125, 0.365625, 0.721875], [0.701562, 0.457813, 0.365625, 0.69375]]"
f01a7f1d-e30c-4114-889f-0ba7547a2479,"[[0.257812, 0.496875, 0.365625, 0.753125], [0.653906, 0.489844, 0.295312, 0.739062]]"
f0217efd-ddbf-4d88-9b64-12642a57c45c,"[[0.29375, 0.417969, 0.4, 0.739062], [0.758594, 0.485938, 0.370312, 0.8625]]"
f0231db4-b1c4-4e58-9d11-2dae6e1473d9,"[[0.269531, 0.488281, 0.407813, 0.776563], [0.730469, 0.508594, 0.370312, 0.823438]]"
f02ce786-bbba-4c93-a9ac-8e78716bf6da,"[[0.34375, 0.448437, 0.353125, 0.7375], [0.728906, 0.464062, 0.307812, 0.75]]"
f0310a43-5e8d-4661-9cfc-4555b47bc581,"[[0.290625, 0.5, 0.39375, 0.709375], [0.728906, 0.473438, 0.342187, 0.66875]]"
f03b0ac8-3465-447d-8788-3da6f30e7994,"[[0.302344, 0.49375, 0.329688, 0.896875], [0.725781, 0.490625, 0.342187, 0.865625]]"
f046774e-36a2-421b-b916-7fb6b64a375a,"[[0.284375, 0.496094, 0.3875, 0.554688], [0.724219, 0.507812, 0.395313, 0.6375]]"
f04fe181-ce05-4610-a226-dd6a44107f43,"[[0.372656, 0.45625, 0.301563, 0.640625], [0.713281, 0.449219, 0.295312, 0.573438]]"
f0569475-3656-42fc-ac0a-7fc7ebd8ced7,"[[0.274219, 0.446875, 0.395313, 0.721875], [0.722656, 0.446094, 0.373437, 0.720313]]"
f060ad29-440c-4662-ad71-e69516a3c42e,"[[0.3, 0.344531, 0.3, 0.617188], [0.658594, 0.380469, 0.342187, 0.645312]]"
f0645eb6-dfdc-4be4-a701-6977a2fb75b5,"[[0.313281, 0.492969, 0.367188, 0.798438], [0.724219, 0.477344, 0.310937, 0.848437]]"
f06be57f-963c-4516-8b46-2f6895c79710,"[[0.360156, 0.422656, 0.342187, 0.626563], [0.723437, 0.407813, 0.290625, 0.640625]]"
f06bf8f0-73c3-4dcd-9567-8a7f361729b4,"[[0.303906, 0.540625, 0.282813, 0.625], [0.680469, 0.528125, 0.342187, 0.590625]]"
f08fce91-20d8-4e08-812c-8e82860bc0e5,"[[0.274219, 0.500781, 0.423438, 0.657813], [0.7625, 0.51875, 0.415625, 0.709375]]"
f0a1f49a-f67f-4716-97e0-840c83610f6f,"[[0.314063, 0.485156, 0.384375, 0.742188], [0.732031, 0.473438, 0.339062, 0.725]]"
f0a33467-3a0b-4559-8305-578c74c51cf7,"[[0.290625, 0.444531, 0.3625, 0.635938], [0.749219, 0.415625, 0.404687, 0.61875]]"
f0a45a84-929c-4233-8624-fc34f5753f97,"[[0.325781, 0.476562, 0.310937, 0.63125], [0.732031, 0.446094, 0.398438, 0.585938]]"
f0ac2a29-9b3d-4977-a782-a850fb6a9754,"[[0.291406, 0.509375, 0.385937, 0.68125], [0.754687, 0.503906, 0.390625, 0.685937]]"
f0b1553e-4080-4712-921f-b72f3c9ee733,"[[0.282813, 0.372656, 0.365625, 0.576562], [0.721875, 0.375781, 0.346875, 0.573438]]"
f0b1868c-b52c-4558-8d72-a3e60e7d0072,"[[0.323437, 0.367188, 0.315625, 0.55], [0.698438, 0.39375, 0.321875, 0.575]]"
f0bc4c9b-48f7-40a7-b5f2-5de61422dd41,"[[0.297656, 0.428906, 0.364063, 0.567187], [0.736719, 0.466406, 0.364063, 0.673438]]"
f0c1a0e1-490e-4ff8-88bb-c71390728cc8,"[[0.228906, 0.425781, 0.385937, 0.610938], [0.696094, 0.457813, 0.379688, 0.675]]"
f0da2ef6-5d46-4fae-a924-a1cde8a871a7,"[[0.277344, 0.399219, 0.345313, 0.685937], [0.673438, 0.402344, 0.296875, 0.710938]]"
f0e0da1c-1f11-4a28-bcce-1509c528715a,"[[0.299219, 0.524219, 0.310937, 0.701562], [0.670312, 0.527344, 0.309375, 0.726562]]"
f0e63975-2990-4f7a-a9ea-8b2193acc83b,"[[0.284375, 0.435937, 0.353125, 0.6375], [0.692187, 0.428125, 0.365625, 0.615625]]"
f0e7dd4e-e25c-43b1-a433-4c3189321cf1,"[[0.290625, 0.489844, 0.365625, 0.692187], [0.699219, 0.454688, 0.329688, 0.5875]]"
f0ec1c0c-9c72-4edf-8c98-251a44eff025,"[[0.335156, 0.46875, 0.351562, 0.775], [0.764844, 0.495312, 0.354687, 0.78125]]"
f0ed5daf-f633-4f39-9369-3a59ff411927,"[[0.29375, 0.427344, 0.3625, 0.660937], [0.716406, 0.422656, 0.364063, 0.648438]]"
f0f1a4b9-07e0-4686-8e62-fad442735516,"[[0.259375, 0.441406, 0.4, 0.501563], [0.748437, 0.454688, 0.446875, 0.53125]]"
f0f46754-477c-4297-984b-7dfd3a6190ab,"[[0.289062, 0.459375, 0.403125, 0.765625], [0.715625, 0.45, 0.35, 0.759375]]"
f0fa0d55-07a5-47ef-beda-b55a7489dca5,"[[0.339062, 0.414844, 0.290625, 0.551562], [0.698438, 0.416406, 0.309375, 0.582812]]"
f0fcd55d-33fd-4215-ace8-2f421db576bc,"[[0.301563, 0.492969, 0.334375, 0.845313], [0.703125, 0.509375, 0.3125, 0.890625]]"
f102abdd-ca61-4d8d-b2ed-753d523ebb3f,"[[0.319531, 0.425781, 0.370312, 0.657813], [0.695312, 0.44375, 0.315625, 0.696875]]"
f1044b8b-fbaa-4981-ab36-e2f7d08ce066,"[[0.291406, 0.520312, 0.389062, 0.7375], [0.723437, 0.513281, 0.359375, 0.767188]]"
f105d893-7962-4758-8c80-f210e2de8653,"[[0.360156, 0.429688, 0.360938, 0.68125], [0.728125, 0.455469, 0.30625, 0.717187]]"
f1138254-ddb3-4c4f-935b-92c4eebe14fb,"[[0.332813, 0.441406, 0.30625, 0.648438], [0.703125, 0.467187, 0.3375, 0.6875]]"
f11caee0-c053-4839-adb2-4e015e04d1e7,"[[0.271094, 0.423438, 0.367188, 0.671875], [0.682813, 0.439063, 0.315625, 0.66875]]"
f121c24f-3b09-468f-a097-29a73036c61f,"[[0.277344, 0.411719, 0.357812, 0.748437], [0.726562, 0.433594, 0.365625, 0.792188]]"
f12bd21d-e5d5-4387-9f0c-03427516439b,"[[0.25, 0.550781, 0.4, 0.848437], [0.723437, 0.551562, 0.409375, 0.84375]]"
f12c1c3c-a543-41be-8a53-30d5b1487f66,"[[0.373437, 0.473438, 0.328125, 0.65], [0.748437, 0.449219, 0.365625, 0.698438]]"
f14422e1-ed58-4a91-84f6-82d75ddc0139,"[[0.278125, 0.404687, 0.31875, 0.55625], [0.678125, 0.402344, 0.325, 0.532813]]"
f144c677-5c2f-48a3-bcd9-158f87e71af0,"[[0.288281, 0.519531, 0.339062, 0.595313], [0.661719, 0.565625, 0.279687, 0.634375]]"
f14a89e5-643f-403b-9147-88eabb3af0a5,"[[0.276562, 0.505469, 0.353125, 0.645312], [0.71875, 0.496094, 0.35625, 0.664062]]"
f1599b74-dd5c-4a4f-9c6c-1a8d4e4af353,"[[0.278125, 0.436719, 0.35625, 0.676562], [0.7, 0.45625, 0.365625, 0.715625]]"
f15f16b1-468c-41ef-8b49-4f2707300bee,"[[0.342187, 0.324219, 0.309375, 0.501563], [0.717969, 0.34375, 0.289062, 0.515625]]"
f171adf5-5c87-4051-8152-91ba18268669,"[[0.264062, 0.479687, 0.459375, 0.75], [0.757031, 0.495312, 0.357812, 0.759375]]"
f174000f-f9e2-4f80-941b-a11c1ca45c4d,"[[0.252344, 0.526563, 0.398438, 0.75], [0.75, 0.520312, 0.4125, 0.746875]]"
f178cab2-d7e5-49e6-a548-74c08791d2bb,"[[0.291406, 0.402344, 0.351562, 0.557813], [0.721094, 0.434375, 0.360938, 0.571875]]"
f17a5597-874f-43ef-82f0-50b716a86856,"[[0.341406, 0.526563, 0.310937, 0.86875], [0.736719, 0.501563, 0.379688, 0.9375]]"
f196475e-08d0-4317-88c5-13028e1240a1,"[[0.302344, 0.478906, 0.314063, 0.698438], [0.725781, 0.499219, 0.376563, 0.760938]]"
f1993ea2-413f-4a41-bf31-ec23edc32805,"[[0.342969, 0.396875, 0.314063, 0.603125], [0.734375, 0.417187, 0.3625, 0.709375]]"
f1a05d14-0364-4b81-ae36-384312dabb45,"[[0.30625, 0.484375, 0.31875, 0.609375], [0.68125, 0.503906, 0.315625, 0.670312]]"
f1a46a26-a9c1-4173-9be2-12776029da04,"[[0.300781, 0.480469, 0.304688, 0.729688], [0.682031, 0.520312, 0.304688, 0.796875]]"
f1aa4030-201b-4b7e-a2c9-fd1b5fa83055,"[[0.221875, 0.396094, 0.3875, 0.717187], [0.682813, 0.401562, 0.3875, 0.675]]"
f1b5275a-4b98-4710-87c3-caf6ff7c3ab6,"[[0.284375, 0.5125, 0.325, 0.790625], [0.682813, 0.513281, 0.334375, 0.776563]]"
f1bc26f1-19a5-4513-8a79-4083b27c0325,"[[0.278125, 0.510938, 0.353125, 0.75625], [0.682813, 0.529687, 0.31875, 0.80625]]"
f1bdcb61-a159-40d8-83a8-d08e47202289,"[[0.296875, 0.548438, 0.371875, 0.74375], [0.715625, 0.547656, 0.309375, 0.698438]]"
f1c09395-da36-4feb-9884-b9121e115e75,"[[0.316406, 0.434375, 0.354687, 0.553125], [0.700781, 0.448437, 0.317188, 0.55625]]"
f1c7109d-34c0-4483-bf2d-a42fa909eba0,"[[0.310937, 0.451562, 0.346875, 0.64375], [0.749219, 0.455469, 0.367188, 0.685937]]"
f1c8caa2-a6dc-40c0-ab85-4769688f1eec,"[[0.278125, 0.409375, 0.34375, 0.621875], [0.68125, 0.392188, 0.2875, 0.59375]]"
f1d6dbca-db29-41d4-9b6f-2b30fd6e9f69,"[[0.328906, 0.457813, 0.332813, 0.6375], [0.723437, 0.4625, 0.334375, 0.709375]]"
f1ec387d-164e-4c91-bb15-9e4b4a698807,"[[0.2375, 0.464844, 0.36875, 0.870313], [0.691406, 0.504687, 0.360938, 0.89375]]"
f1ec5794-1372-424b-8900-7a448f5564d7,"[[0.339844, 0.504687, 0.342187, 0.78125], [0.735938, 0.5, 0.328125, 0.728125]]"
